enddate,approval_type,rate,year
2017-05-30,approve,38.056827,2017
2017-05-30,disapprove,53.140717,2017
2017-06-01,approve,40.274548,2017
2017-06-01,disapprove,54.2507,2017
2017-05-31,approve,36.056827,2017
2017-05-31,disapprove,53.140717,2017
2017-05-31,approve,39.957442,2017
2017-05-31,disapprove,52.763923,2017
2017-05-31,approve,43.39865,2017
2017-05-31,disapprove,50.546209,2017
2017-06-02,approve,38.774548,2017
2017-06-02,disapprove,56.4507,2017
2017-06-01,approve,40.056827,2017
2017-06-01,disapprove,51.140717,2017
2017-06-01,approve,38.957442,2017
2017-06-01,disapprove,53.763923,2017
2017-06-03,approve,39.374548,2017
2017-06-03,disapprove,55.9507,2017
2017-06-02,approve,39.056827,2017
2017-06-02,disapprove,52.140717,2017
2017-06-02,approve,36.957442,2017
2017-06-02,disapprove,55.763923,2017
2017-06-04,approve,39.074548,2017
2017-06-04,disapprove,56.3507,2017
2017-06-03,approve,35.957442,2017
2017-06-03,disapprove,56.763923,2017
2017-06-03,approve,35.056827,2017
2017-06-03,disapprove,55.140717,2017
2017-06-04,approve,37.056827,2017
2017-06-04,disapprove,55.140717,2017
2017-06-06,approve,37.973556,2017
2017-06-06,disapprove,54.647346,2017
2017-06-04,approve,36.957442,2017
2017-06-04,disapprove,55.763923,2017
2017-06-05,approve,37.974548,2017
2017-06-05,disapprove,57.2507,2017
2017-06-05,approve,37.957442,2017
2017-06-05,disapprove,55.763923,2017
2017-06-05,approve,37.056827,2017
2017-06-05,disapprove,53.140717,2017
2017-06-06,approve,38.074548,2017
2017-06-06,disapprove,56.9507,2017
2017-06-06,approve,37.957442,2017
2017-06-06,disapprove,55.763923,2017
2017-06-06,approve,38.056827,2017
2017-06-06,disapprove,56.140717,2017
2017-06-07,approve,38.274548,2017
2017-06-07,disapprove,55.9507,2017
2017-06-08,approve,37.694156,2017
2017-06-08,disapprove,56.457367,2017
2017-06-06,approve,37.056827,2017
2017-06-06,disapprove,54.140717,2017
2017-06-07,approve,39.056827,2017
2017-06-07,disapprove,55.140717,2017
2017-06-07,approve,36.957442,2017
2017-06-07,disapprove,56.763923,2017
2017-06-08,approve,37.274548,2017
2017-06-08,disapprove,56.7507,2017
2017-06-09,approve,36.974548,2017
2017-06-09,disapprove,56.3507,2017
2017-06-08,approve,39.056827,2017
2017-06-08,disapprove,52.140717,2017
2017-06-08,approve,36.957442,2017
2017-06-08,disapprove,56.763923,2017
2017-06-09,approve,41.056827,2017
2017-06-09,disapprove,52.140717,2017
2017-06-10,approve,37.474548,2017
2017-06-10,disapprove,56.3507,2017
2017-06-09,approve,38.957442,2017
2017-06-09,disapprove,54.763923,2017
2017-06-10,approve,36.056827,2017
2017-06-10,disapprove,56.140717,2017
2017-06-11,approve,37.874548,2017
2017-06-11,disapprove,55.9507,2017
2017-06-10,approve,32.257815,2017
2017-06-10,disapprove,63.169753,2017
2017-06-10,approve,37.957442,2017
2017-06-10,disapprove,56.763923,2017
2017-06-12,approve,40.674548,2017
2017-06-12,disapprove,54.4507,2017
2017-06-11,approve,35.957442,2017
2017-06-11,disapprove,57.763923,2017
2017-06-11,approve,38.056827,2017
2017-06-11,disapprove,54.140717,2017
2017-06-12,approve,43.39865,2017
2017-06-12,disapprove,50.546209,2017
2017-06-11,approve,36.358901,2017
2017-06-11,disapprove,59.613477,2017
2017-06-12,approve,36.194628,2017
2017-06-12,disapprove,51.957609,2017
2017-06-13,approve,40.774548,2017
2017-06-13,disapprove,54.5507,2017
2017-06-12,approve,38.056827,2017
2017-06-12,disapprove,56.140717,2017
2017-06-12,approve,35.957442,2017
2017-06-12,disapprove,58.763923,2017
2017-06-14,approve,40.574548,2017
2017-06-14,disapprove,55.2507,2017
2017-06-13,approve,35.957442,2017
2017-06-13,disapprove,57.763923,2017
2017-06-13,approve,39.056827,2017
2017-06-13,disapprove,54.140717,2017
2017-06-13,approve,38.056827,2017
2017-06-13,disapprove,54.140717,2017
2017-06-15,approve,39.694156,2017
2017-06-15,disapprove,54.457367,2017
2017-06-14,approve,37.957442,2017
2017-06-14,disapprove,55.763923,2017
2017-06-14,approve,36.056827,2017
2017-06-14,disapprove,56.140717,2017
2017-06-18,approve,40.430471,2017
2017-06-18,disapprove,51.74177,2017
2017-06-15,approve,39.174548,2017
2017-06-15,disapprove,56.1507,2017
2017-06-16,approve,39.174548,2017
2017-06-16,disapprove,56.2507,2017
2017-06-15,approve,40.056827,2017
2017-06-15,disapprove,53.140717,2017
2017-06-15,approve,37.957442,2017
2017-06-15,disapprove,55.763923,2017
2017-06-17,approve,36.174548,2017
2017-06-17,disapprove,59.2507,2017
2017-06-16,approve,38.056827,2017
2017-06-16,disapprove,54.140717,2017
2017-06-16,approve,38.957442,2017
2017-06-16,disapprove,53.763923,2017
2017-06-17,approve,38.957442,2017
2017-06-17,disapprove,53.763923,2017
2017-06-17,approve,39.056827,2017
2017-06-17,disapprove,51.140717,2017
2017-06-18,approve,37.074548,2017
2017-06-18,disapprove,58.6507,2017
2017-06-19,approve,42.39865,2017
2017-06-19,disapprove,51.546209,2017
2017-06-18,approve,37.957442,2017
2017-06-18,disapprove,54.763923,2017
2017-06-19,approve,40.070846,2017
2017-06-19,disapprove,54.633466,2017
2017-06-18,approve,25.157815,2017
2017-06-18,disapprove,70.069753,2017
2017-06-18,approve,36.782305,2017
2017-06-18,disapprove,56.509023,2017
2017-06-19,approve,37.074548,2017
2017-06-19,disapprove,58.3507,2017
2017-06-18,approve,37.056827,2017
2017-06-18,disapprove,55.140717,2017
2017-06-20,approve,37.974548,2017
2017-06-20,disapprove,57.4507,2017
2017-06-19,approve,36.957442,2017
2017-06-19,disapprove,55.763923,2017
2017-06-19,approve,38.056827,2017
2017-06-19,disapprove,53.140717,2017
2017-06-21,approve,39.574548,2017
2017-06-21,disapprove,55.8507,2017
2017-06-20,approve,39.194628,2017
2017-06-20,disapprove,55.957609,2017
2017-06-20,approve,38.056827,2017
2017-06-20,disapprove,54.140717,2017
2017-06-20,approve,38.825675,2017
2017-06-20,disapprove,56.199832,2017
2017-06-22,approve,39.694156,2017
2017-06-22,disapprove,53.457367,2017
2017-06-20,approve,40.056827,2017
2017-06-20,disapprove,51.140717,2017
2017-06-20,approve,36.957442,2017
2017-06-20,disapprove,56.763923,2017
2017-06-21,approve,38.056827,2017
2017-06-21,disapprove,53.140717,2017
2017-06-21,approve,38.957442,2017
2017-06-21,disapprove,54.763923,2017
2017-06-22,approve,39.074548,2017
2017-06-22,disapprove,55.0507,2017
2017-06-22,approve,36.056827,2017
2017-06-22,disapprove,57.140717,2017
2017-06-23,approve,37.374548,2017
2017-06-23,disapprove,55.5507,2017
2017-06-21,approve,43.39865,2017
2017-06-21,disapprove,50.546209,2017
2017-06-22,approve,41.957442,2017
2017-06-22,disapprove,52.763923,2017
2017-06-23,approve,36.056827,2017
2017-06-23,disapprove,56.140717,2017
2017-06-23,approve,38.957442,2017
2017-06-23,disapprove,53.763923,2017
2017-06-24,approve,36.274548,2017
2017-06-24,disapprove,56.0507,2017
2017-06-25,approve,37.268893,2017
2017-06-25,disapprove,52.049562,2017
2017-06-25,approve,36.274548,2017
2017-06-25,disapprove,55.7507,2017
2017-06-24,approve,37.957442,2017
2017-06-24,disapprove,55.763923,2017
2017-06-24,approve,37.056827,2017
2017-06-24,disapprove,56.140717,2017
2017-06-26,approve,34.774548,2017
2017-06-26,disapprove,57.0507,2017
2017-06-25,approve,38.056827,2017
2017-06-25,disapprove,55.140717,2017
2017-06-26,approve,32.257815,2017
2017-06-26,disapprove,63.169753,2017
2017-06-25,approve,35.957442,2017
2017-06-25,disapprove,56.763923,2017
2017-06-26,approve,38.056827,2017
2017-06-26,disapprove,54.140717,2017
2017-06-26,approve,38.957442,2017
2017-06-26,disapprove,55.763923,2017
2017-06-27,approve,35.774548,2017
2017-06-27,disapprove,56.9507,2017
2017-06-27,approve,38.957442,2017
2017-06-27,disapprove,54.763923,2017
2017-06-29,approve,37.973556,2017
2017-06-29,disapprove,57.647346,2017
2017-06-27,approve,39.056827,2017
2017-06-27,disapprove,53.140717,2017
2017-06-27,approve,36.056827,2017
2017-06-27,disapprove,54.140717,2017
2017-06-28,approve,36.574548,2017
2017-06-28,disapprove,56.4507,2017
2017-06-29,approve,37.694156,2017
2017-06-29,disapprove,55.457367,2017
2017-06-29,approve,36.974548,2017
2017-06-29,disapprove,55.4507,2017
2017-06-28,approve,35.056827,2017
2017-06-28,disapprove,56.140717,2017
2017-06-28,approve,39.957442,2017
2017-06-28,disapprove,54.763923,2017
2017-06-29,approve,37.957442,2017
2017-06-29,disapprove,55.763923,2017
2017-06-29,approve,36.056827,2017
2017-06-29,disapprove,55.140717,2017
2017-06-30,approve,37.974548,2017
2017-06-30,disapprove,55.0507,2017
2017-07-01,approve,39.074548,2017
2017-07-01,disapprove,53.5507,2017
2017-06-30,approve,38.056827,2017
2017-06-30,disapprove,56.140717,2017
2017-06-30,approve,37.957442,2017
2017-06-30,disapprove,55.763923,2017
2017-07-02,approve,38.474548,2017
2017-07-02,disapprove,53.7507,2017
2017-07-01,approve,38.056827,2017
2017-07-01,disapprove,54.140717,2017
2017-07-01,approve,36.957442,2017
2017-07-01,disapprove,55.763923,2017
2017-07-02,approve,31.257815,2017
2017-07-02,disapprove,63.169753,2017
2017-07-03,approve,38.674548,2017
2017-07-03,disapprove,53.6507,2017
2017-07-02,approve,38.056827,2017
2017-07-02,disapprove,53.140717,2017
2017-07-02,approve,38.957442,2017
2017-07-02,disapprove,54.763923,2017
2017-07-04,approve,38.174548,2017
2017-07-04,disapprove,55.6507,2017
2017-07-03,approve,36.056827,2017
2017-07-03,disapprove,55.140717,2017
2017-07-03,approve,36.957442,2017
2017-07-03,disapprove,55.763923,2017
2017-07-06,approve,39.694156,2017
2017-07-06,disapprove,54.457367,2017
2017-07-04,approve,35.056827,2017
2017-07-04,disapprove,58.140717,2017
2017-07-05,approve,38.474548,2017
2017-07-05,disapprove,55.9507,2017
2017-07-04,approve,38.056827,2017
2017-07-04,disapprove,54.140717,2017
2017-07-06,approve,38.374548,2017
2017-07-06,disapprove,56.6507,2017
2017-07-05,approve,36.957442,2017
2017-07-05,disapprove,55.763923,2017
2017-07-05,approve,38.056827,2017
2017-07-05,disapprove,54.140717,2017
2017-07-06,approve,36.957442,2017
2017-07-06,disapprove,55.763923,2017
2017-07-06,approve,37.056827,2017
2017-07-06,disapprove,56.140717,2017
2017-07-07,approve,39.574548,2017
2017-07-07,disapprove,55.9507,2017
2017-07-08,approve,40.174548,2017
2017-07-08,disapprove,55.1507,2017
2017-07-07,approve,38.056827,2017
2017-07-07,disapprove,53.140717,2017
2017-07-07,approve,37.957442,2017
2017-07-07,disapprove,54.763923,2017
2017-07-09,approve,39.674548,2017
2017-07-09,disapprove,55.7507,2017
2017-07-08,approve,38.957442,2017
2017-07-08,disapprove,54.763923,2017
2017-07-08,approve,41.056827,2017
2017-07-08,disapprove,50.140717,2017
2017-07-09,approve,38.957442,2017
2017-07-09,disapprove,54.763923,2017
2017-07-09,approve,44.39865,2017
2017-07-09,disapprove,49.546209,2017
2017-07-10,approve,38.070846,2017
2017-07-10,disapprove,55.633466,2017
2017-07-09,approve,37.056827,2017
2017-07-09,disapprove,56.140717,2017
2017-07-10,approve,39.974548,2017
2017-07-10,disapprove,55.6507,2017
2017-07-10,approve,39.957442,2017
2017-07-10,disapprove,53.763923,2017
2017-07-11,approve,40.274548,2017
2017-07-11,disapprove,55.0507,2017
2017-07-10,approve,40.056827,2017
2017-07-10,disapprove,55.140717,2017
2017-07-11,approve,34.257815,2017
2017-07-11,disapprove,60.169753,2017
2017-07-13,approve,38.694156,2017
2017-07-13,disapprove,55.457367,2017
2017-07-12,approve,39.613739,2017
2017-07-12,disapprove,57.74575,2017
2017-07-11,approve,37.056827,2017
2017-07-11,disapprove,51.140717,2017
2017-07-11,approve,39.957442,2017
2017-07-11,disapprove,53.763923,2017
2017-07-12,approve,41.174548,2017
2017-07-12,disapprove,54.3507,2017
2017-07-11,approve,37.056827,2017
2017-07-11,disapprove,54.140717,2017
2017-07-13,approve,40.974548,2017
2017-07-13,disapprove,54.8507,2017
2017-07-12,approve,37.056827,2017
2017-07-12,disapprove,55.140717,2017
2017-07-12,approve,44.374548,2017
2017-07-12,disapprove,51.8507,2017
2017-07-13,approve,36.087203,2017
2017-07-13,disapprove,56.890805,2017
2017-07-13,approve,35.056827,2017
2017-07-13,disapprove,57.140717,2017
2017-07-14,approve,41.874548,2017
2017-07-14,disapprove,54.0507,2017
2017-07-13,approve,38.957442,2017
2017-07-13,disapprove,53.763923,2017
2017-07-14,approve,37.957442,2017
2017-07-14,disapprove,55.763923,2017
2017-07-15,approve,40.574548,2017
2017-07-15,disapprove,54.7507,2017
2017-07-14,approve,38.056827,2017
2017-07-14,disapprove,52.140717,2017
2017-07-15,approve,40.056827,2017
2017-07-15,disapprove,52.140717,2017
2017-07-16,approve,40.574548,2017
2017-07-16,disapprove,54.8507,2017
2017-07-15,approve,42.39865,2017
2017-07-15,disapprove,51.546209,2017
2017-07-15,approve,37.957442,2017
2017-07-15,disapprove,54.763923,2017
2017-07-16,approve,38.658908,2017
2017-07-16,disapprove,53.461051,2017
2017-07-16,approve,38.957442,2017
2017-07-16,disapprove,54.763923,2017
2017-07-16,approve,40.056827,2017
2017-07-16,disapprove,52.140717,2017
2017-07-17,approve,38.074548,2017
2017-07-17,disapprove,56.9507,2017
2017-07-17,approve,39.056827,2017
2017-07-17,disapprove,52.140717,2017
2017-07-19,approve,34.257815,2017
2017-07-19,disapprove,60.169753,2017
2017-07-18,approve,37.974548,2017
2017-07-18,disapprove,56.9507,2017
2017-07-17,approve,37.957442,2017
2017-07-17,disapprove,54.763923,2017
2017-07-18,approve,38.056827,2017
2017-07-18,disapprove,56.140717,2017
2017-07-19,approve,38.674548,2017
2017-07-19,disapprove,55.3507,2017
2017-07-18,approve,36.056827,2017
2017-07-18,disapprove,57.140717,2017
2017-07-18,approve,36.957442,2017
2017-07-18,disapprove,55.763923,2017
2017-07-20,approve,38.694156,2017
2017-07-20,disapprove,56.457367,2017
2017-07-19,approve,39.056827,2017
2017-07-19,disapprove,54.140717,2017
2017-07-20,approve,38.674548,2017
2017-07-20,disapprove,54.4507,2017
2017-07-19,approve,35.957442,2017
2017-07-19,disapprove,57.763923,2017
2017-07-19,approve,42.376176,2017
2017-07-19,disapprove,52.113848,2017
2017-07-21,approve,38.374548,2017
2017-07-21,disapprove,53.7507,2017
2017-07-20,approve,36.825675,2017
2017-07-20,disapprove,54.199832,2017
2017-07-20,approve,39.056827,2017
2017-07-20,disapprove,51.140717,2017
2017-07-20,approve,36.957442,2017
2017-07-20,disapprove,56.763923,2017
2017-07-22,approve,37.174548,2017
2017-07-22,disapprove,53.9507,2017
2017-07-21,approve,37.056827,2017
2017-07-21,disapprove,54.140717,2017
2017-07-21,approve,37.957442,2017
2017-07-21,disapprove,55.763923,2017
2017-07-23,approve,36.674548,2017
2017-07-23,disapprove,54.5507,2017
2017-07-22,approve,38.056827,2017
2017-07-22,disapprove,53.140717,2017
2017-07-22,approve,38.957442,2017
2017-07-22,disapprove,53.763923,2017
2017-07-24,approve,35.474548,2017
2017-07-24,disapprove,57.1507,2017
2017-07-24,approve,43.39865,2017
2017-07-24,disapprove,52.546209,2017
2017-07-23,approve,36.957442,2017
2017-07-23,disapprove,56.763923,2017
2017-07-23,approve,39.056827,2017
2017-07-23,disapprove,52.140717,2017
2017-07-24,approve,35.957442,2017
2017-07-24,disapprove,57.763923,2017
2017-07-24,approve,37.056827,2017
2017-07-24,disapprove,55.140717,2017
2017-07-26,approve,32.257815,2017
2017-07-26,disapprove,62.169753,2017
2017-07-25,approve,35.574548,2017
2017-07-25,disapprove,57.9507,2017
2017-07-27,approve,35.694156,2017
2017-07-27,disapprove,57.457367,2017
2017-07-26,approve,36.074548,2017
2017-07-26,disapprove,58.1507,2017
2017-07-25,approve,39.056827,2017
2017-07-25,disapprove,53.140717,2017
2017-07-25,approve,36.957442,2017
2017-07-25,disapprove,56.763923,2017
2017-07-25,approve,38.056827,2017
2017-07-25,disapprove,54.140717,2017
2017-07-26,approve,36.056827,2017
2017-07-26,disapprove,53.140717,2017
2017-07-26,approve,38.957442,2017
2017-07-26,disapprove,53.763923,2017
2017-07-27,approve,38.074548,2017
2017-07-27,disapprove,56.7507,2017
2017-07-27,approve,38.957442,2017
2017-07-27,disapprove,52.763923,2017
2017-07-31,approve,41.921868,2017
2017-07-31,disapprove,54.585561,2017
2017-07-28,approve,36.974548,2017
2017-07-28,disapprove,57.7507,2017
2017-07-27,approve,37.056827,2017
2017-07-27,disapprove,54.140717,2017
2017-07-28,approve,38.957442,2017
2017-07-28,disapprove,54.763923,2017
2017-07-29,approve,37.174548,2017
2017-07-29,disapprove,57.4507,2017
2017-07-28,approve,38.056827,2017
2017-07-28,disapprove,55.140717,2017
2017-07-30,approve,37.374548,2017
2017-07-30,disapprove,57.3507,2017
2017-07-29,approve,35.056827,2017
2017-07-29,disapprove,57.140717,2017
2017-07-29,approve,37.957442,2017
2017-07-29,disapprove,55.763923,2017
2017-07-31,approve,37.474548,2017
2017-07-31,disapprove,57.3507,2017
2017-07-30,approve,36.957442,2017
2017-07-30,disapprove,57.763923,2017
2017-07-30,approve,37.056827,2017
2017-07-30,disapprove,55.140717,2017
2017-08-01,approve,37.474548,2017
2017-08-01,disapprove,57.5507,2017
2017-07-31,approve,36.957442,2017
2017-07-31,disapprove,57.763923,2017
2017-07-31,approve,37.056827,2017
2017-07-31,disapprove,54.140717,2017
2017-08-02,approve,37.874548,2017
2017-08-02,disapprove,56.5507,2017
2017-08-01,approve,40.056827,2017
2017-08-01,disapprove,52.140717,2017
2017-08-01,approve,35.957442,2017
2017-08-01,disapprove,58.763923,2017
2017-08-03,approve,35.694156,2017
2017-08-03,disapprove,58.457367,2017
2017-08-03,approve,37.274548,2017
2017-08-03,disapprove,57.0507,2017
2017-08-02,approve,35.056827,2017
2017-08-02,disapprove,54.140717,2017
2017-08-02,approve,35.957442,2017
2017-08-02,disapprove,56.763923,2017
2017-08-05,approve,32.973556,2017
2017-08-05,disapprove,58.647346,2017
2017-08-01,approve,37.056827,2017
2017-08-01,disapprove,56.140717,2017
2017-08-03,approve,36.056827,2017
2017-08-03,disapprove,59.140717,2017
2017-08-03,approve,35.957442,2017
2017-08-03,disapprove,56.763923,2017
2017-08-04,approve,36.174548,2017
2017-08-04,disapprove,57.8507,2017
2017-08-04,approve,38.056827,2017
2017-08-04,disapprove,55.140717,2017
2017-08-05,approve,35.374548,2017
2017-08-05,disapprove,59.0507,2017
2017-08-04,approve,36.957442,2017
2017-08-04,disapprove,53.763923,2017
2017-08-06,approve,34.874548,2017
2017-08-06,disapprove,59.3507,2017
2017-08-05,approve,37.957442,2017
2017-08-05,disapprove,54.763923,2017
2017-08-05,approve,35.056827,2017
2017-08-05,disapprove,57.140717,2017
2017-08-06,approve,36.070846,2017
2017-08-06,disapprove,59.633466,2017
2017-08-07,approve,36.774548,2017
2017-08-07,disapprove,58.7507,2017
2017-08-06,approve,37.957442,2017
2017-08-06,disapprove,55.763923,2017
2017-08-06,approve,34.056827,2017
2017-08-06,disapprove,58.140717,2017
2017-08-06,approve,36.782305,2017
2017-08-06,disapprove,57.509023,2017
2017-08-06,approve,38.358026,2017
2017-08-06,disapprove,55.387273,2017
2017-08-07,approve,36.957442,2017
2017-08-07,disapprove,57.763923,2017
2017-08-08,approve,37.674548,2017
2017-08-08,disapprove,57.7507,2017
2017-08-09,approve,33.257815,2017
2017-08-09,disapprove,61.169753,2017
2017-08-07,approve,36.056827,2017
2017-08-07,disapprove,57.140717,2017
2017-08-08,approve,34.056827,2017
2017-08-08,disapprove,58.140717,2017
2017-08-08,approve,37.056827,2017
2017-08-08,disapprove,55.140717,2017
2017-08-10,approve,37.694156,2017
2017-08-10,disapprove,56.457367,2017
2017-08-09,approve,39.194628,2017
2017-08-09,disapprove,55.957609,2017
2017-08-08,approve,35.957442,2017
2017-08-08,disapprove,56.763923,2017
2017-08-09,approve,36.674548,2017
2017-08-09,disapprove,58.0507,2017
2017-08-09,approve,35.957442,2017
2017-08-09,disapprove,55.763923,2017
2017-08-09,approve,36.056827,2017
2017-08-09,disapprove,55.140717,2017
2017-08-10,approve,38.274548,2017
2017-08-10,disapprove,55.4507,2017
2017-08-10,approve,37.056827,2017
2017-08-10,disapprove,55.140717,2017
